0.012588098177351056,-0.01872768884561958,-0.052253892417997105,0.031963315941393386,0.04012475945055485,0.11973365768790245,0.0
-0.04635462956634117,0.011235835391399454,-0.03717676799814218,-0.04711903805611655,-0.06306452986318618,-0.0588698573410511,0.0
-0.02019056449507364,0.07826213461188601,-0.020472192962653943,-0.08729582426138223,-0.03840200351551175,-0.08256190177053213,0.0
-0.06187718425884843,0.017475629960000516,0.004171185597777363,0.04369348332285881,0.005943055450916286,-0.04684153199195862,0.0
-0.05103170120773605,-0.08927853538615163,-0.04476259920909071,-0.10778950001811609,-0.07996184465009719,-0.08088238490745425,0.0
0.07682100725668484,0.08488176644397899,0.0337767836181447,0.023769663078710437,0.06939893784001469,0.06040487810969353,0.0
-0.057777478137314334,-0.014287330377101892,-0.07513129067420961,-0.12229691475629807,-0.02797134667634964,-0.01047901064157486,0.0
-0.023927589701563123,-0.0581800025060773,-0.022093090757727623,-0.0406122575700283,0.023619185388088226,-0.028831467032432556,0.0
0.10294330733202398,0.11878100387677551,0.10573284261673689,0.023282775953412056,0.03404038473963737,0.008052170276641846,0.0
-0.05924319964222612,-0.14884617308303713,-0.1165939219519496,-0.10586610935628414,-0.04105296954512597,-0.14501066505908966,0.0
-0.052514570067860186,-0.18694024041630328,0.06673073321208359,-0.05826302576810123,-0.16332982890307904,-0.08143748715519905,0.0
0.01594436565240845,-0.04704764293078333,-0.0418870548773557,-0.0623956242017448,-0.054786217026412495,-0.07671499066054821,0.0
-0.05207907789409161,-0.07156342122107745,-0.03666646099090578,-0.08243320375680924,-0.1431462898850441,-0.020050086081027985,0.0
0.020987216757517302,0.0026907817376777693,-0.010084993215277796,-0.06861057495698333,-0.022391701117157936,-0.15056299045681953,0.0
0.1519907331599295,0.08896520677357914,0.05835545910894871,0.013800556361675258,0.03001876026391983,-0.05572030693292618,0.0
0.024690914398729794,-0.06071343116387724,0.015938294876366832,-0.06624855922535063,-0.07723288359120489,-0.19268426299095154,0.0
0.03260077911847273,0.10078983177999035,0.020255887069739402,0.07093739398755133,0.060781176108866936,0.08896094840019941,0.0
-0.013889662365019335,0.011974925586581232,0.0990222336947918,-0.07630853414535523,-0.008391150832176206,0.02885659784078598,0.0
-0.00449950938250869,0.007739001459255823,0.08195081678405405,-0.0066105240210890745,0.0223872933536768,0.06582247838377953,0.0
0.053578920408617704,-0.10505354267079385,-0.04848497663624584,-0.059424031060189016,-0.023226626217365265,0.058020614087581635,0.0
-0.08452396335653264,-0.2121236409020843,-0.06247617210750468,-0.14961751901777462,-0.017087364126928156,-0.11710925470106304,0.0
0.06292349907375872,0.1378121202893555,0.005144158594310284,-0.012138036563992503,0.02190400585532188,-0.04092737287282944,0.0
0.027198294945321964,-0.15211828588582577,-0.09729209226742387,-0.06011974129825831,-0.05417187251150608,-0.05273013189435005,0.0
0.03785223447975704,-0.008143363217543817,0.10738787792343647,-0.01051449949853122,0.01002819808200002,0.06872475426644087,0.0
0.07319270282344893,0.018148753619380304,0.03256544451601804,0.12519971342757344,0.06704915072768927,0.044406648725271225,0.0
0.09276012736112343,0.10826571570006199,-0.028610069043468685,-0.025465699243359258,0.06146844853647054,0.04096062807366252,0.0
-0.06936502294942738,-0.05638347500264644,-0.08543333224207164,-0.00974976353347301,0.033490338176488874,-0.10593422502279282,0.0
-0.09732774267137984,-0.07490874262088909,-0.08495519758854062,-0.020540536502376208,-0.09547706292942167,-0.1201900402083993,0.0
-0.15151376136388628,-0.053950520478561505,-0.11605649722367525,0.1174552624672651,-0.029096802324056634,-0.09663796424865723,0.0
0.01885360941234973,-0.13137146731279792,-0.12996310671791433,-0.12165434788912535,-0.012104516848921776,-0.09022952988743782,0.0
0.015759742561243486,0.11370738422237339,0.09066497507318856,0.062456302456557755,0.027275874093174935,0.013816256076097488,0.0
-0.15336421822585164,-0.06922340270355343,-0.0065620136782526955,0.010232995226979257,0.006954962760210036,-0.051818735897541046,0.0
