0.0464568518102169,0.0001446455717086792
0.0065073765814304355,-3.6731362342834473e-06
0.0029545579105615615,-9.760633111000061e-05
-0.008525437861680984,0.00014021247625350952
0.006210597604513169,0.00015390664339065552
0.003569047525525093,-0.00020322948694229126
-0.0075869433581829075,1.70096755027771e-05
-0.000739443302154541,-4.1544437408447266e-05
0.0008924148976802825,0.00010861828923225403
-0.002197752892971039,-0.00015613436698913574
-0.00382585390470922,0.00333603098988533
-0.00599740594625473,0.0001675039529800415
0.0017996881157159804,-5.6721270084381104e-05
0.00024400070542469622,-2.5333254598081112e-05
0.001814882317557931,-0.0004114401526749134
0.002234945446252823,-5.392730236053467e-05
0.002609259111341089,3.5565346479415894e-05
-0.007066584751009941,0.00021569058299064636
0.0003351878374814987,-0.00023348908871412277
0.011810230650007724,-4.4308602809906006e-05
-0.02740584686398506
0.006208991259336471,-1.914799213409424e-06
0.011515797674655914,-0.00011311471462249756
-0.0027719320729374885,-0.00016986019909381866
0.0004081025719642639,-4.4405460357666016e-06
-0.5805842399597169,-0.7400651574134827
0.047142750769853595,-0.00013190507888793945
-0.0074455469846725466,6.499886512756348e-05
-0.0017131216824054717,-2.0876526832580566e-05
-0.0032732587307691572,-9.470805525779724e-05
-0.003862229734659195,-8.190423250198364e-05
-0.013313408941030502,1.0468065738677979e-05
-0.009841040894389152,0.00013402849435806274
0.0026663757860660555,7.786601781845093e-05
0.008109747059643268,9.98321920633316e-05
0.008383098244667053,7.015466690063477e-05
-0.00015381406992673872,0.0003351885825395584
-0.0011768211610615254,-0.00016587693244218826
-0.0033492131158709528,3.332458436489105e-05
0.002172590419650078,0.00023669376969337463
-0.009110644459724426,0.00011689960956573486
-0.010214787512086331,-6.207195110619068e-05
-0.0038727745413780212,-5.9604644775390625e-06
0.0008088771253824234,-1.8749386072158813e-05
0.0009117543697357178,1.0728836059570312e-06
-0.001082298904657364,1.9721686840057373e-05
0.01180785559117794,7.335096597671509e-06
0.0015030786395072936,-3.865361213684082e-05
0.004905884061008692,6.31529837846756e-06
-0.003914055321365595,3.237184137105942e-05
-0.0010253146290779113,-3.248453140258789e-06
-0.0006285129289608449,-0.00012835144298151135
-0.01163710430264473,-3.697723150253296e-05
-0.0004619253799319267,9.821727871894836e-06
-0.001326298713684082,0.00020584464073181152
